Time (s), INST AN VOLTS, INST BN VOLTS, INST CN VOLTS
0.00611979198583867, -194.533432006836, 411.981842041016, -193.003387451172
0.0062500003259629, -214.035537719727, 412.956939697266, -175.203964233398
0.00638020866608713, -231.099868774414, 413.444488525391, -156.442428588867
0.00651041700621136, -250.114410400391, 412.469390869141, -137.199813842773
0.00664062534633558, -268.153869628906, 410.519165039063, -119.881462097168
0.00677083368645981, -286.193298339844, 409.544067382813, -103.04418182373
0.00690104202658404, -299.357208251953, 412.956939697266, -87.1690216064453
0.00703125036670826, -316.421539306641, 404.180999755859, -66.0021514892578
0.00716145870683249, -330.560577392578, 398.330352783203, -48.6838035583496
0.00729166704695672, -344.699584960938, 393.454833984375, -30.8843898773193
0.00742187538708095, -355.913299560547, 386.141540527344, -12.6039094924927
0.00755208372720517, -367.127014160156, 376.390502929688, 7.1197657585144
0.0076822920673294, -377.365600585938, 364.689239501953, 25.881311416626
0.00781250040745363, -387.116668701172, 352.500427246094, 43.6807250976563
0.00794270874757785, -392.479736328125, 339.336517333984, 63.4043998718262
0.00807291708770208, -399.305480957031, 323.247283935547, 84.0902099609375
0.00820312542782631, -404.180999755859, 305.207855224609, 104.294944763184
0.00833333376795053, -411.981842041016, 285.218200683594, 120.651168823242
0.00846354210807476, -409.544067382813, 270.591613769531, 140.374847412109
0.00859375044819899, -410.031616210938, 251.08952331543, 160.098510742188
0.00872395878832322, -409.544067382813, 229.63720703125, 177.416870117188
0.00885416712844744, -408.081420898438, 209.160003662109, 192.810958862305
0.00898437546857167, -406.131195068359, 191.608123779297, 210.610366821289
0.0091145838086959, -407.106323242188, 174.056228637695, 228.409790039063
0.00924479214882012, -407.593872070313, 155.529235839844, 245.728134155273
0.00937500048894435, -407.106323242188, 137.977340698242, 261.122222900391
0.00950520882906858, -403.693450927734, 121.400566101074, 278.440582275391
0.00963541716919281, -402.230773925781, 101.898468017578, 295.277862548828
0.00976562550931703, -399.305480957031, 83.3714752197266, 311.634063720703
0.00989583384944126, -397.355255126953, 64.8444747924805, 321.736450195313
0.0100260421895655, -390.041961669922, 45.8299331665039, 338.092651367188
0.0101562505296897, -383.216247558594, 26.3278331756592, 351.5625
0.0102864588698139, -375.415405273438, 6.33818197250366, 362.626983642578
0.0104166672099382, -366.639465332031, -13.1639165878296, 370.324035644531
0.0105468755500624, -353.475524902344, -32.666015625, 379.945343017578
0.0106770838901866, -340.311614990234, -53.1432189941406, 387.642395019531
0.0108072922303108, -326.172607421875, -72.6453170776367, 393.896240234375
0.0109375005704351, -311.546020507813, -92.6349716186523, 397.263702392578
0.0110677089105593, -293.994140625, -110.186859130859, 401.593292236328
0.0111979172506835, -275.467132568359, -130.176513671875, 405.441802978516
0.0113281255908078, -257.427703857422, -149.191055297852, 405.9228515625
0.011458333930932, -237.438049316406, -168.205596923828, 404.960723876953
0.0115885422710562, -215.010635375977, -185.75749206543, 404.960723876953
0.0117187506111804, -195.020980834961, -204.772033691406, 404.479675292969
0.0118489589513047, -176.006439208984, -222.811477661133, 403.517547607422
0.0119791672914289, -156.504348754883, -240.363372802734, 401.112213134766
0.0121093756315531, -136.514694213867, -256.452606201172, 400.631134033203
0.0122395839716773, -117.012588500977, -274.492034912109, 400.150085449219
0.0123697923118016, -98.9731521606445, -290.581268310547, 397.744750976563
0.0125000006519258, -80.933708190918, -305.695404052734, 394.377288818359
0.01263020899205, -61.4316101074219, -318.371765136719, 391.490905761719
0.0127604173321743, -43.8797225952148, -332.998321533203, 388.123443603516
0.0128906256722985, -26.3278331756592, -344.212036132813, 381.869598388672
0.0130208340124227, -8.77594470977783, -358.838623046875, 374.653625488281
0.0131510423525469, 10.7261543273926, -366.151916503906, 364.070190429688
0.0132812506926712, 30.7158050537109, -376.878051757813, 354.448883056641
0.0134114590327954, 47.7801399230957, -384.678894042969, 341.941192626953
0.0135416673729196, 66.7946853637695, -392.479736328125, 326.066040039063
0.0136718757130438, 86.7843399047852, -397.355255126953, 311.153015136719
0.0138020840531681, 106.773986816406, -403.693450927734, 295.277862548828
0.0139322923932923, 123.838325500488, -406.618743896484, 276.035247802734
0.0140625007334165, 142.365325927734, -409.056518554688, 255.830505371094
0.0141927090735408, 161.379867553711, -408.081420898438, 235.14469909668
0.014322917413665, 180.881958007813, -409.056518554688, 216.383148193359
0.0144531257537892, 198.433853149414, -410.519165039063, 195.216278076172
0.0145833340939134, 215.498184204102, -409.056518554688, 175.011535644531
0.0147135424340377, 234.512741088867, -407.593872070313, 156.25
0.0148437507741619, 254.014831542969, -407.593872070313, 139.412704467773
0.0149739591142861, 270.591613769531, -405.643646240234, 121.613296508789
0.0151041674544103, 287.655944824219, -405.156097412109, 102.851753234863
0.0152343757945346, 304.720306396484, -400.768127441406, 85.5334014892578
0.0153645841346588, 320.321960449219, -398.330352783203, 68.2150497436523
0.015494792474783, 332.998321533203, -393.454833984375, 49.4535102844238
0.0156250008149073, 346.162261962891, -389.066864013672, 32.1351585388184
0.0157552091550315, 355.913299560547, -382.241119384766, 11.4493532180786
0.0158854174951557, 371.027435302734, -370.539886474609, -4.42580032348633
0.0160156258352799, 379.315826416016, -358.838623046875, -23.6684112548828
0.0161458341754042, 387.604217529297, -347.137359619141, -43.3920860290527
0.0162760425155284, 395.405059814453, -331.535675048828, -62.6346969604492
0.0164062508556526, 402.718322753906, -316.421539306641, -80.9151763916016
0.0165364591957768, 405.643646240234, -300.332305908203, -101.119918823242
0.0166666675359011, 409.056518554688, -282.780426025391, -121.324661254883
0.0167968758760253, 411.494293212891, -263.2783203125, -140.567260742188
0.0169270842161495, 412.956939697266, -243.776229858398, -156.442428588867
0.0170572925562738, 410.519165039063, -222.811477661133, -177.609298706055
0.017187500896398, 411.494293212891, -203.796936035156, -192.522323608398
0.0173177092365222, 409.056518554688, -183.319732666016, -210.321731567383
0.0174479175766464, 409.544067382813, -166.742950439453, -226.196884155273
0.0175781259167707, 408.081420898438, -149.678604125977, -244.47737121582
0.0177083342568949, 407.106323242188, -132.126724243164, -261.795715332031
0.0178385425970191, 406.131195068359, -112.137069702148, -278.151947021484
0.0179687509371433, 404.180999755859, -95.0727310180664, -293.546020507813
0.0180989592772676, 399.793029785156, -77.0332870483398, -309.902252197266
0.0182291676173918, 395.892608642578, -58.0187454223633, -322.890991210938
0.018359375957516, 391.504638671875, -38.0290908813477, -338.285095214844
0.0184895842976402, 384.678894042969, -18.5269927978516, -348.387451171875
0.0186197926377645, 375.415405273438, 0, -360.895141601563
0.0187500009778887, 365.664337158203, 19.5020980834961, -368.592193603516
0.0188802093180129, 353.963104248047, 40.466854095459, -378.694580078125
0.0190104176581372, 341.774291992188, 60.4565048217773, -383.505218505859
0.0191406259982614, 326.66015625, 79.4710540771484, -390.72119140625
0.0192708343383856, 310.570922851563, 97.998046875, -395.531860351563
0.0194010426785098, 294.481689453125, 118.475250244141, -399.861450195313
0.0195312510186341, 276.442260742188, 137.002243041992, -400.823577880859
0.0196614593587583, 256.452606201172, 155.041687011719, -403.7099609375
0.0197916676988825, 235.975387573242, 173.56867980957, -403.228912353516
0.0199218760390067, 215.985748291016, 193.070770263672, -404.191040039063
0.020052084379131, 195.508544921875, 211.597763061523, -400.342498779297
0.0201822927192552, 175.518890380859, 227.686996459961, -400.823577880859
0.0203125010593794, 155.529235839844, 246.213989257813, -399.861450195313
0.0204427093995037, 137.489791870117, 264.253448486328, -398.899322509766
0.0205729177396279, 117.987693786621, 281.317779541016, -396.012908935547
0.0207031260797521, 98.9731521606445, 295.9443359375, -395.05078125
0.0208333344198763, 79.9586029052734, 311.058471679688, -392.645477294922
0.0209635427600006, 63.3818206787109, 326.172607421875, -389.759063720703
0.0210937511001248, 44.8548278808594, 339.336517333984, -383.505218505859
0.021223959440249, 26.3278331756592, 350.550231933594, -377.732452392578
0.0213541677803732, 6.82573461532593, 362.251495361328, -369.554321289063
0.0214843761204975, -10.2386016845703, 372.977630615234, -361.857299804688
0.0216145844606217, -28.2780437469482, 383.703796386719, -348.868530273438
0.0217447928007459, -47.7801399230957, 389.554412841797, -336.841888427734
0.0218750011408702, -70.6951065063477, 395.892608642578, -323.853118896484
0.0220052094809944, -86.7843399047852, 404.180999755859, -307.977966308594
0.0221354178211186, -105.311332702637, 409.544067382813, -289.216430664063
0.0222656261612428, -124.325881958008, 411.006744384766, -270.935943603516
0.0223958345013671, -143.827972412109, 412.956939697266, -251.693344116211
0.0225260428414913, -161.379867553711, 413.932037353516, -231.007537841797
0.0226562511816155, -180.881958007813, 413.444488525391, -208.878540039063
0.0227864595217397, -197.946304321289, 412.956939697266, -189.635925292969
0.022916667861864, -216.960845947266, 413.932037353516, -171.355438232422
0.0230468762019882, -234.512741088867, 413.444488525391, -152.112838745117
0.0231770845421124, -248.651763916016, 410.519165039063, -134.313415527344
0.0233072928822367, -270.591613769531, 410.519165039063, -116.995071411133
0.0234375012223609, -289.118621826172, 409.056518554688, -100.638854980469
0.0235677095624851, -303.745178222656, 407.106323242188, -81.8773040771484
0.0236979179026093, -318.859313964844, 403.205902099609, -62.6346969604492
0.0238281262427336, -332.998321533203, 397.842803955078, -45.316349029541
0.0239583345828578, -347.137359619141, 391.9921875, -27.9979972839355
0.024088542922982, -357.863525390625, 384.191345214844, -9.23645305633545
0.0242187512631062, -358.35107421875, 352.987976074219, 11.9304180145264
0.0243489596032305, -288.143493652344, 231.587417602539, 42.7185935974121
0.0244791679433547, -155.529235839844, 131.63916015625, 82.1659469604492
0.0246093762834789, -249.626861572266, 284.243103027344, 73.9878387451172
0.0247395846236032, -496.328399658203, 421.245330810547, 62.9233360290527
0.0248697929637274, -546.058776855469, 411.494293212891, 89.8629913330078
0.0250000013038516, -504.616790771484, 375.415405273438, 103.332817077637
0.0251302096439758, -458.29931640625, 292.531494140625, 119.207969665527
0.0252604179841001, -402.230773925781, 248.164199829102, 159.136383056641
0.0253906263242243, -364.201690673828, 196.483642578125, 201.951202392578
0.0255208346643485, -349.575103759766, 165.767837524414, 239.47428894043
0.0256510430044727, -388.579315185547, 207.697357177734, 244.766006469727
0.025781251344597, -444.647857666016, 265.228546142578, 227.928726196289
0.0259114596847212, -491.452880859375, 305.695404052734, 216.864212036133
0.0260416680248454, -491.452880859375, 249.626861572266, 229.371917724609
0.0261718763649696, -449.523376464844, 138.464904785156, 264.008605957031
0.0263020847050939, -413.932037353516, 60.9440574645996, 308.266632080078
0.0264322930452181, -365.176788330078, 17.0643367767334, 340.016937255859
0.0265625013853423, -351.037780761719, 17.0643367767334, 351.081420898438
0.0266927097254666, -376.878051757813, 32.666015625, 353.005676269531
0.0268229180655908, -404.668548583984, 36.0788841247559, 345.789703369141
0.026953126405715, -425.145751953125, 27.3029384613037, 340.497985839844
0.0270833347458392, -424.658203125, 5.36307716369629, 345.308654785156
0.0272135430859635, -390.529541015625, -46.3174858093262, 361.664855957031
0.0273437514260877, -327.147705078125, -119.450355529785, 387.642395019531
0.0274739597662119, -270.104064941406, -162.354965209961, 407.847137451172
0.0276041681063361, -253.039733886719, -165.280288696289, 415.544158935547
0.0277343764464604, -277.417358398438, -136.514694213867, 416.025238037109
0.0278645847865846, -303.257629394531, -108.23664855957, 410.25244140625
0.0279947931267088, -303.257629394531, -100.923362731934, 401.112213134766
0.0281250014668331, -280.830230712891, -108.724197387695, 389.566650390625
0.0282552098069573, -240.363372802734, -137.002243041992, 385.237060546875
0.0283854181470815, -194.045883178711, -184.294830322266, 391.490905761719
0.0285156264872057, -145.290634155273, -234.512741088867, 404.479675292969
0.02864583482733, -111.161964416504, -270.104064941406, 413.138854980469
0.0287760431674542, -96.0478363037109, -267.666290283203, 416.506286621094
0.0289062515075784, -99.9482574462891, -256.940155029297, 409.290313720703
0.0290364598477026, -110.674407958984, -260.35302734375, 398.706878662109
0.0291666681878269, -106.286437988281, -280.830230712891, 390.047698974609
0.0292968765279511, -83.3714752197266, -311.546020507813, 386.680267333984
0.0294270848680753, -46.8050384521484, -342.261840820313, 383.793853759766
0.0295572932081996, -2.43776226043701, -370.052337646484, 381.388549804688
0.0296875015483238, 24.8651752471924, -390.041961669922, 373.210418701172
0.029817709888448, 40.9544067382813, -399.793029785156, 364.551239013672
0.0299479182285722, 42.417064666748, -395.892608642578, 353.967803955078
0.0300781265686965, 38.5166435241699, -385.653991699219, 339.535858154297
0.0302083349088207, 44.8548278808594, -384.191345214844, 324.141784667969
0.0303385432489449, 69.7200012207031, -393.454833984375, 307.785552978516
0.0304687515890691, 108.23664855957, -409.544067382813, 289.986145019531
0.0305989599291934, 145.778182983398, -418.807556152344, 271.224578857422
0.0307291682693176, 174.056228637695, -422.707977294922, 252.463043212891
0.0308593766094418, 187.707702636719, -419.782684326172, 234.663635253906
0.0309895849495661, 189.170364379883, -412.469390869141, 213.015701293945
0.0311197932896903, 189.170364379883, -403.693450927734, 192.329895019531
0.0312500016298145, 197.946304321289, -391.504638671875, 168.757690429688
0.0313802099699387, 218.911056518555, -385.653991699219, 148.071884155273
0.031510418310063, 248.164199829102, -396.380157470703, 131.715667724609
0.0316406266501872, 274.492034912109, -411.494293212891, 117.283706665039
0.0317708349903114, 300.819885253906, -417.832458496094, 102.851753234863
0.0319010433304356, 321.297088623047, -410.031616210938, 87.4576644897461
0.0320312516705599, 332.998321533203, -403.205902099609, 69.1771850585938
0.0321614600106841, 340.311614990234, -395.892608642578, 48.4913787841797
0.0322916683508083, 346.649810791016, -391.9921875, 30.6919631958008
0.0324218766909326, 355.913299560547, -382.241119384766, 7.1197657585144
0.0325520850310568, 372.490081787109, -372.002532958984, -10.1985836029053
0.032682293371181, 388.579315185547, -362.739044189453, -27.5169334411621
0.0328125017113052, 403.205902099609, -356.888397216797, -44.8352813720703
0.0329427100514295, 411.981842041016, -344.699584960938, -63.1157608032227
0.0330729183915537, 414.907135009766, -325.68505859375, -82.3583755493164
0.0332031267316779, 414.907135009766, -301.794982910156, -103.04418182373
0.0333333350718021, 414.907135009766, -280.342681884766, -123.72998046875
0.0334635434119264, 415.394714355469, -260.840576171875, -143.934722900391
0.0335937517520506, 415.882263183594, -243.776229858398, -161.734146118164
0.0337239600921748, 411.981842041016, -224.274139404297, -182.901016235352
0.033854168432299, 415.394714355469, -201.846725463867, -197.332962036133
0.0339843767724233, 417.344909667969, -183.319732666016, -212.72705078125
0.0341145851125475, 415.394714355469, -166.742950439453, -227.640075683594
0.0342447934526717, 409.056518554688, -145.778182983398, -246.401626586914
0.034375001792796, 404.180999755859, -121.888114929199, -264.682098388672
0.0345052101329202, 401.743225097656, -99.4607009887695, -282.481506347656
0.0346354184730444, 399.793029785156, -85.3216781616211, -296.432403564453
0.0347656268131686, 397.355255126953, -73.6204223632813, -312.307556152344
0.0348958351532929, 395.405059814453, -58.0187454223633, -324.815277099609
0.0350260434934171, 393.454833984375, -39.0041961669922, -337.804016113281
0.0351562518335413, 388.091766357422, -19.5020980834961, -347.425323486328
0.0352864601736655, 376.878051757813, -1.46265745162964, -360.895141601563
0.0354166685137898, 363.226593017578, 19.0145454406738, -370.997528076172
0.035546876853914, 351.037780761719, 39.0041961669922, -382.062042236328
0.0356770851940382, 337.386322021484, 60.9440574645996, -387.353759765625
0.0358072935341625, 324.222381591797, 77.5208435058594, -394.088653564453
0.0359375018742867, 310.083374023438, 93.6100769042969, -397.456115722656
0.0360677102144109, 295.9443359375, 112.137069702148, -400.823577880859
0.0361979185545351, 277.904907226563, 131.63916015625, -401.304626464844
0.0363281268946594, 257.915252685547, 152.116363525391, -402.747833251953
0.0364583352347836, 235.975387573242, 172.593566894531, -403.228912353516
0.0365885435749078, 215.010635375977, 194.533432006836, -403.228912353516
0.036718751915032, 193.558334350586, 215.010635375977, -401.785705566406
0.0368489602551563, 173.081130981445, 232.074981689453, -401.304626464844
0.0369791685952805, 154.06657409668, 251.08952331543, -399.861450195313
0.0371093769354047, 136.514694213867, 266.691192626953, -399.861450195313
0.037239585275529, 115.062385559082, 285.218200683594, -396.012908935547
0.0373697936156532, 94.5851821899414, 301.307434082031, -395.05078125
0.0375000019557774, 73.6204223632813, 319.834411621094, -391.683319091797
0.0376302102959016, 54.6058769226074, 335.923645019531, -388.315887451172
0.0377604186360259, 35.1037788391113, 347.624908447266, -381.580963134766
0.0378906269761501, 16.0892314910889, 357.863525390625, -376.770324707031
0.0380208353162743, -2.43776226043701, 369.077209472656, -368.592193603516
0.0381510436563985, -17.0643367767334, 378.340728759766, -358.970886230469
0.0382812519965228, -34.1286735534668, 386.141540527344, -346.944274902344
0.038411460336647, -52.6556663513184, 391.504638671875, -334.917633056641
0.0385416686767712, -74.1079711914063, 399.305480957031, -321.447814941406
0.0386718770168955, -91.6598663330078, 410.031616210938, -304.610534667969
0.0388020853570197, -112.624618530273, 412.469390869141, -286.811096191406
0.0389322936971439, -129.688949584961, 413.444488525391, -269.011688232422
0.0390625020372681, -147.728393554688, 414.419586181641, -249.288009643555
0.0391927103773924, -163.330078125, 413.444488525391, -228.602203369141
0.0393229187175166, -181.369522094727, 412.956939697266, -206.473205566406
0.0394531270576408, -198.921401977539, 411.981842041016, -186.749526977539
0.039583335397765, -217.935958862305, 413.444488525391, -168.469055175781
0.0397135437378893, -235.487838745117, 413.932037353516, -150.188568115234
0.0398437520780135, -256.452606201172, 413.444488525391, -130.94596862793
0.0399739604181377, -274.004486083984, 412.956939697266, -117.476135253906
0.0401041687582619, -294.481689453125, 410.519165039063, -96.7903289794922
0.0402343770983862, -307.158050537109, 409.056518554688, -78.9909133911133
0.0403645854385104, -323.734832763672, 405.156097412109, -59.7483062744141
0.0404947937786346, -339.336517333984, 399.793029785156, -42.4299545288086
0.0406250021187589, -353.475524902344, 395.405059814453, -24.6305408477783
0.0407552104588831, -366.151916503906, 388.091766357422, -6.83112668991089
0.0408854187990073, -378.340728759766, 379.315826416016, 13.3736143112183
0.0410156271391315, -389.554412841797, 367.127014160156, 31.6540946960449
0.0411458354792558, -399.793029785156, 354.938201904297, 50.4156379699707
0.04127604381938, -403.693450927734, 342.749389648438, 67.7339859008789
0.0414062521595042, -406.131195068359, 325.197509765625, 90.3440551757813
0.0415364604996284, -413.932037353516, 306.182952880859, 110.067733764648
0.0416666688397527, -417.832458496094, 288.143493652344, 126.423950195313
0.0417968771798769, -417.832458496094, 268.641418457031, 145.185501098633
0.0419270855200011, -416.369812011719, 247.676651000977, 165.390228271484
0.0420572938601254, -413.444488525391, 224.274139404297, 182.227523803711
0.0421875022002496, -411.494293212891, 203.796936035156, 198.583740234375
0.0423177105403738, -410.031616210938, 185.75749206543, 216.383148193359
0.042447918880498, -409.056518554688, 166.742950439453, 234.663635253906
0.0425781272206223, -408.081420898438, 147.728393554688, 251.500915527344
0.0427083355607465, -407.106323242188, 128.713851928711, 267.376068115234
0.0428385439008707, -402.718322753906, 111.161964416504, 285.656555175781
0.0429687522409949, -401.743225097656, 95.5602798461914, 299.607452392578
0.0430989605811192, -398.330352783203, 75.0830764770508, 316.92578125
0.0432291689212434, -393.9423828125, 56.5560874938965, 328.952423095703
0.0433593772613676, -386.629119873047, 39.4917488098145, 342.9033203125
0.0434895856014919, -379.803375244141, 20.9647560119629, 355.89208984375
0.0436197939416161, -371.514984130859, 2.43776226043701, 365.994445800781
0.0437500022817403, -362.251495361328, -16.0892314910889, 373.691497802734
0.0438802106218645, -349.575103759766, -33.6411209106445, 382.350677490234
0.0440104189619888, -336.898742675781, -53.6307716369629, 390.528778076172
0.044140627302113, -323.247283935547, -73.1328735351563, 395.820495605469
0.0442708356422372, -307.645599365234, -92.1474151611328, 399.187957763672
0.0444010439823614, -289.118621826172, -110.186859130859, 402.555419921875
0.0445312523224857, -271.566711425781, -130.6640625, 405.9228515625
0.0446614606626099, -253.527282714844, -150.653717041016, 406.403930664063
0.0447916690027341, -234.025177001953, -170.155807495117, 404.479675292969
0.0449218773428584, -211.597763061523, -188.682800292969, 404.479675292969
0.0450520856829826, -190.633010864258, -209.647567749023, 403.998596191406
0.0451822940231068, -171.130920410156, -228.174560546875, 402.555419921875
0.045312502363231, -151.628814697266, -248.164199829102, 400.150085449219
0.0454427107033553, -130.176513671875, -265.228546142578, 400.150085449219
0.0455729190434795, -109.69930267334, -283.267974853516, 400.150085449219
0.0457031273836037, -90.6847610473633, -299.844757080078, 397.744750976563
0.0458333357237279, -71.6702117919922, -315.446441650391, 392.934112548828
0.0459635440638522, -51.6805610656738, -328.122802734375, 390.047698974609
0.0460937524039764, -32.666015625, -342.261840820313, 385.718109130859
0.0462239607441006, -14.1390218734741, -351.037780761719, 379.945343017578
0.0463541690842249, 0.975104928016663, -365.664337158203, 369.361907958984
0.0464843774243491, 22.4274139404297, -372.977630615234, 360.702728271484
0.0466145857644733, 41.4419593811035, -381.753570556641, 350.119293212891
0.0467447941045975, 58.9938468933105, -389.554412841797, 337.130523681641
0.0468750024447218, 77.0332870483398, -396.867706298828, 321.25537109375
0.047005210784846, 96.5353851318359, -400.768127441406, 305.861297607422
0.0471354191249702, 115.549934387207, -406.131195068359, 289.024017333984
0.0472656274650944, 132.126724243164, -408.081420898438, 269.300323486328
0.0473958358052187, 149.678604125977, -410.031616210938, 249.095596313477
0.0475260441453429, 168.205596923828, -407.593872070313, 227.928726196289
0.0476562524854671, 186.73258972168, -407.593872070313, 205.799713134766
0.0477864608255913, 204.284484863281, -408.568969726563, 188.000305175781
0.0479166691657156, 220.373718261719, -409.544067382813, 168.757690429688
0.0480468775058398, 239.87580871582, -407.593872070313, 149.515075683594
0.048177085845964, 259.377899169922, -407.593872070313, 133.15885925293
0.0483072941860883, 275.954681396484, -406.131195068359, 114.878379821777
0.0484375025262125, 293.506591796875, -406.131195068359, 96.597900390625
0.0485677108663367, 311.546020507813, -402.230773925781, 79.2795562744141
0.0486979192064609, 328.122802734375, -400.768127441406, 61.9612045288086
0.0488281275465852, 341.774291992188, -395.892608642578, 43.6807250976563
0.0489583358867094, 354.938201904297, -393.454833984375, 28.7677021026611
0.0490885442268336, 366.639465332031, -381.266021728516, 7.1197657585144
0.0492187525669578, 381.753570556641, -372.977630615234, -11.1607141494751
0.0493489609070821, 390.529541015625, -362.251495361328, -30.4033241271973
0.0494791692472063, 398.817932128906, -350.062683105469, -50.1269989013672
0.0496093775873305, 407.106323242188, -333.973449707031, -69.3696136474609
0.0497395859274548, 412.469390869141, -318.371765136719, -87.6500930786133
0.049869794267579, 414.907135009766, -301.307434082031, -108.335899353027
0.0500000026077032, 417.832458496094, -282.780426025391, -127.097442626953
0.0501302109478274, 418.320007324219, -261.328125, -145.858993530273
0.0502604192879517, 417.832458496094, -240.850921630859, -162.215209960938
0.0503906276280759, 411.006744384766, -220.373718261719, -182.901016235352
0.0505208359682001, 410.031616210938, -197.458755493164, -198.776168823242
0.0506510443083243, 411.006744384766, -177.956649780273, -216.575576782227
0.0507812526484486, 411.981842041016, -159.917205810547, -231.969665527344
0.0509114609885728, 409.056518554688, -141.87776184082, -250.250152587891
0.051041669328697, 407.593872070313, -123.838325500488, -267.568481445313
0.0511718776688213, 405.643646240234, -103.361122131348, -283.924713134766
0.0513020860089455, 403.205902099609, -85.8092346191406, -298.837738037109
0.0514322943490697, 398.330352783203, -68.2573471069336, -314.712890625
0.0515625026891939, 393.9423828125, -49.7303504943848, -328.182708740234
0.0516927110293182, 389.554412841797, -31.2033576965332, -342.133605957031
0.0518229193694424, 383.216247558594, -13.1639165878296, -351.273864746094
0.0519531277095666, 373.465179443359, 3.90041971206665, -362.819427490234
0.0520833360496908, 362.251495361328, 21.9398612976074, -370.997528076172
0.0522135443898151, 351.037780761719, 42.417064666748, -381.099884033203
0.0523437527299393, 337.873870849609, 61.4316101074219, -386.3916015625
0.0524739610700635, 322.759735107422, 79.9586029052734, -393.126525878906
0.0526041694101878, 306.182952880859, 98.9731521606445, -397.456115722656
0.052734377750312, 290.093719482422, 118.475250244141, -400.823577880859
0.0528645860904362, 273.029388427734, 137.489791870117, -401.785705566406
0.0529947944305604, 253.039733886719, 155.529235839844, -403.7099609375
0.0531250027706847, 232.074981689453, 175.518890380859, -403.7099609375
0.0532552111108089, 212.085327148438, 195.99609375, -403.228912353516
0.0533854194509331, 190.633010864258, 215.498184204102, -400.823577880859
0.0535156277910573, 169.180709838867, 234.025177001953, -399.38037109375
0.0536458361311816, 149.191055297852, 253.527282714844, -399.38037109375
0.0537760444713058, 129.688949584961, 271.566711425781, -399.38037109375
0.05390625281143, 110.186859130859, 290.581268310547, -396.493988037109
0.0540364611515542, 89.7096557617188, 305.207855224609, -394.569732666016
0.0541666694916785, 70.2075576782227, 320.809509277344, -391.683319091797
0.0542968778318027, 52.6556663513184, 335.923645019531, -387.834808349609
