,time,raw,gapsopq,sannpq
0,0.01,0.41218,0.16801663780541853,0.3852305344124932
1,0.010125,0.45078,0.20411309547384215,0.42698987198926486
2,0.01025,0.48837,0.23852750326513278,0.4679136418414017
3,0.010375,0.52515,0.27427205281676675,0.5079527791031829
4,0.0105,0.56036,0.3129288363073659,0.5470588513360428
5,0.010625,0.59516,0.3534982470524783,0.5851841788159328
6,0.01075,0.62717,0.39326398996331474,0.6222819559271252
7,0.010875,0.65708,0.42990030408448077,0.6583063713695545
8,0.011,0.68658,0.46315482863273827,0.693212722055437
9,0.011125,0.71649,0.49486298184657534,0.7269575198523501
10,0.01125,0.74565,0.527384472281506,0.7594985920881316
11,0.011375,0.77284,0.5617387737551176,0.7907951865844476
12,0.0115,0.80152,0.5968662805864176,0.8208080780554056
13,0.011625,0.83041,0.6305056192331921,0.8494996595445381
14,0.01175,0.85706,0.6609271765218355,0.876834023985458
15,0.011875,0.88275,0.6881630919634425,0.9027770479297684
16,0.012,0.90715,0.7138353961375519,0.9272964726598668
17,0.012125,0.93196,0.7397980912600631,0.9503619802532421
18,0.01225,0.9582,0.7666898555949196,0.9719452639283732
19,0.012375,0.98566,0.7934963077210367,0.9920200885772592
20,0.0125,1.0082,0.8183906190744663,1.010562342753561
21,0.012625,1.027,0.8401403594298071,1.0275500892459122
22,0.01275,1.047,0.8589835384044961,1.0429636061700087
23,0.012875,1.0643,0.8763440249612787,1.0567854108064214
24,0.013,1.0742,0.8936710269566243,1.0690002870362194
25,0.013125,1.0785,0.9113313482228006,1.0795953162131657
26,0.01325,1.0819,0.9283868770806764,1.0885598963537482
27,0.013375,1.0855,0.9433714125185826,1.0958857581195307
28,0.0135,1.0895,0.9554187301708699,1.1015669789087137
29,0.013625,1.0924,0.9648690399282042,1.1055999883029868
30,0.01375,1.0952,0.9729266315174725,1.1079835667654752
31,0.013875,1.0978,0.9806851250230169,1.10871883982009
32,0.014,1.0991,0.9882942844364385,1.1078092673006668
33,0.014125,1.1001,0.9948893305784503,1.105260627787819
34,0.01425,1.1011,0.9992902762808625,1.1010810012638763
35,0.014375,1.1016,1.0008969543154786,1.095280752139081
36,0.0145,1.1009,1.0000928418689259,1.0878725100638102
37,0.014625,1.0988,0.997883056617325,1.0788711460224136
38,0.01475,1.0937,0.9950869403324425,1.0682937443308584
39,0.014875,1.0818,0.9917226959693345,1.0561595725082464
40,0.015,1.0654,0.9870373396047133,1.0424900496570007
41,0.015125,1.0467,0.9801212195349883,1.027308711665568
42,0.01525,1.0264,0.9706075525850635,1.0106411712824332
43,0.015375,1.0064,0.9589242982276587,0.9925150738113026
44,0.0155,0.98437,0.9459350438103368,0.9729600515504523
45,0.015625,0.96065,0.9322770843322784,0.9520076773083128
46,0.01575,0.93659,0.9179146020140213,0.9296914198021771
47,0.015875,0.91327,0.9022306473252536,0.9060466013025188
48,0.016,0.89023,0.884555565137629,0.8811103538825724
49,0.016125,0.86576,0.8647055370702414,0.854921577665238
50,0.01625,0.83864,0.8431234696642098,0.827520896894577
