,time,raw,gapsopq,sannpq
0,0.0100260421895655,0.8486864490342622,0.8134465311027135,0.8127380723813393
1,0.0101562505296897,0.8824987130955557,0.8413361413113801,0.8403808087950306
2,0.0102864588698139,0.910272985310715,0.8673568548706502,0.8659894217676325
3,0.0104166672099382,0.9295942681163416,0.8913762143964674,0.8895022736412765
4,0.0105468755500624,0.9537458524719277,0.9132620239106782,0.9108629674783764
5,0.0106770838901866,0.9730671352775543,0.9328900550936831,0.930020500468831
6,0.0108072922303108,0.988765653617817,0.9501509251959931,0.9469293065365869
7,0.0109375005704351,0.9972187196331405,0.9649555822279944,0.9615493111676177
8,0.0110677089105593,1.0080869364234437,0.9772390579059321,0.9738460412123661
9,0.0111979172506835,1.0177475395233628,0.9869622133558761,0.9837907036563815
10,0.0113281255908078,1.018955076607956,0.9941115764766405,0.9913601877741051
11,0.011458333930932,1.0165399258329761,0.9986973965059579,0.996537072812753
12,0.0115885422710562,1.0165399258329761,1.0007501638382386,0.9993096678572769
13,0.0117187506111804,1.015332388748383,1.0003160609752388,0.9996720243553693
14,0.0118489589513047,1.012917237973403,0.9974516475660258,0.9976239174015656
15,0.0119791672914289,1.0068793227330597,0.992218404774365,0.9931708323866639
16,0.0121093756315531,1.005671709042673,0.9846775315024138,0.9863239456891087
17,0.0122395839716773,1.0044641719580798,0.9748855142683585,0.9771000718153694
18,0.0123697923118016,0.9984262567177362,0.9628908889236543,0.9655216210504591
19,0.0125000006519258,0.9899731907024102,0.948732421858482,0.9516165647822797
20,0.01263020899205,0.9827277383774733,0.9324389400475803,0.9354183424207205
21,0.0127604173321743,0.97427467236215,0.9140307124370386,0.9169657363941877
22,0.0128906256722985,0.9585761540218872,0.8935220579993812,0.8963028239420028
23,0.0130208340124227,0.9404624849066447,0.8709249572756026,0.8734789109967511
24,0.0131510423525469,0.9138957497760812,0.8462529845618222,0.8485483688151286
25,0.0132812506926712,0.8897441654204952,0.81952526018561,0.8215705163382642
26,0.0134114590327954,0.8583471287399695,0.7907698551695629,0.7926095429964491
27,0.0135416673729196,0.8184970260441231,0.7600264216514047,0.7617343836043157
28,0.0136718757130438,0.7810620741232539,0.7273479043354475,0.7290185288443265
29,0.0138020840531681,0.7412119714274051,0.6928013837308562,0.6945398520871723
30,0.0139322923932923,0.6929088027162327,0.6564680636471636,0.6583805016984342
31,0.0140625007334165,0.6421904832300832,0.6184427055485009,0.6206267529859084
32,0.0141927090735408,0.5902645883564424,0.5788325242951201,0.5813687702887776
33,0.014322917413665,0.5431689950327587,0.5377558005878059,0.5407003840495118
34,0.0144531257537892,0.4900355247716293,0.4953400232871349,0.49871896150023914
35,0.0145833340939134,0.4393172052854772,0.4517197061878986,0.45552522006436375
36,0.0147135424340377,0.3922216502646914,0.40703375040940404,0.4112229388534702
37,0.0148437507741619,0.34995635849096735,0.3614224599568703,0.365918701370044
38,0.0149739591142861,0.30527595424516135,0.31502437396054583,0.3197216779868718
39,0.0151041674544103,0.2581803800729266,0.2679732230272639,0.27274337345319755
40,0.0152343757945346,0.2147075320631623,0.22039522340120857,0.22509731840750136
41,0.0153645841346588,0.17123468405339726,0.17240720478926852,0.17689878219237148
42,0.015494792474783,0.12413911945688699,0.12411561599580362,0.1282645213864423
43,0.0156250008149073,0.0806662714471222,0.07561680810129298,0.07931248631018735
44,0.0157552091550315,0.028740378967412123,0.026998367733361388,0.03016150471212387
45,0.0158854174951557,-0.011109726122366806,-0.02165846433874371,-0.01906900569574862
46,0.0160156258352799,-0.059412885257814574,-0.07027567652989485,-0.06825932635407034
47,0.0161458341754042,-0.10892361978075207,-0.11877496738511388,-0.11728975767249868
48,0.0162760425155284,-0.1572267789161999,-0.16707425184877564,-0.16604093107448398
49,0.0164062508556526,-0.20311477770094452,-0.21508449225510942,-0.2143940998818137
50,0.0165364591957768,-0.2538330971870951,-0.26270728547736294,-0.26223145972027045
51,0.0166666675359011,-0.3045514166732472,-0.30983325899310066,-0.30943647631211235
52,0.0167968758760253,-0.3528545470815242,-0.3563416422591204,-0.3558941680051926
53,0.0169270842161495,-0.39270468808026593,-0.40210084918250794,-0.40149138246407257
54,0.0170572925562738,-0.44583815834139784,-0.44697026399230233,-0.4461171222425534
55,0.017187500896398,-0.4832731102622645,-0.4908030104825361,-0.48966287012177734
56,0.0173177092365222,-0.527953514508073,-0.5334496223672365,-0.5320228605943329
57,0.0174479175766464,-0.5678036172039195,-0.5747623361131624,-0.5730943100043032
58,0.0175781259167707,-0.6136916351401119,-0.6145997584841624,-0.6127776680902026
59,0.0177083342568949,-0.6571644639984293,-0.6528314178317532,-0.6509769120754153
60,0.0178385425970191,-0.6982221803846622,-0.6893418811628507,-0.6875997429302798
61,0.0179687509371433,-0.7368646693901272,-0.7240337940343327,-0.7225577514851289
62,0.0180989592772676,-0.7779223857763602,-0.7568296812696842,-0.7557667028727743
63,0.0182291676173918,-0.8105269595414789,-0.7876720064212563,-0.7871467761634388
64,0.018359375957516,-0.849169525152732,-0.816521600461419,-0.8166226833856556
65,0.0184895842976402,-0.8745286465929115,-0.8433544411613316,-0.8441238054075679
66,0.0186197926377645,-0.905925683273437,-0.868157203643716,-0.8695843999431969
67,0.0187500009778887,-0.9252469660790636,-0.8909220556767681,-0.8929437602761413
68,0.0188802093180129,-0.9506061641250337,-0.9116413101477543,-0.9141462681593724
69,0.0190104176581372,-0.9626819179999302,-0.9303025211740911,-0.9331414872091159
70,0.0191406259982614,-0.9807955871151728,-0.9468846931107294,-0.9498843157652453
71,0.0192708343383856,-0.9928714175958625,-0.9613558625517542,-0.9643350890735676
72,0.0194010426785098,-1.0037396343861658,-0.9736724785864104,-0.9764596260335557
73,0.0195312510186341,-1.006154785161143,-0.9837804100888985,-0.9862292953595003
74,0.0196614593587583,-1.0134002374860822,-0.9916175902709687,-0.9936211056610167
75,0.0197916676988825,-1.012192700401489,-0.997117869454981,-0.9986177412760928
76,0.0199218760390067,-1.014607851176469,-1.0002157335617499,-1.001207567873551
77,0.020052084379131,-1.004947171470759,-1.0008514173644931,-1.0013846516711904
78,0.0201822927192552,-1.006154785161143,-0.9989759758437932,-0.9991487765222081
79,0.0203125010593794,-1.0037396343861658,-0.9945558348520228,-0.9945054044369295
80,0.0204427093995037,-1.0013244836111859,-0.9875765281298777,-0.9874655086814915
81,0.0205729177396279,-0.9940789546804557,-0.9780451486086286,-0.9780454509045352
82,0.0207031260797521,-0.9916638039054759,-0.9659914424535494,-0.9662672656210811
83,0.0208333344198763,-0.985625965270923,-0.9514672160538012,-0.9521589522552667
84,0.0209635427600006,-0.978380436340193,-0.9345441994001407,-0.9357543448453624
85,0.0210937511001248,-0.9626819179999302,-0.9153103949062904,-0.9170930046821028
86,0.021223959440249,-0.948191013350054,-0.8938652798049473,-0.8962199718518872
87,0.0213541677803732,-0.9276621168540434,-0.8703142865057748,-0.8731851403243116
88,0.0214843761204975,-0.9083409106542075,-0.8447631426533281,-0.8480427711262811
89,0.0216145844606217,-0.875736260283298,-0.8173126380169723,-0.8208515603803752
90,0.0217447928007459,-0.8455467606873657,-0.7880544696098108,-0.7916753639599043
91,0.0218750011408702,-0.8129421103164561,-0.7570684904482526,-0.7605838891002051
92,0.0220052094809944,-0.7730920076206097,-0.7244218028842723,-0.7276525333633602
93,0.0221354178211186,-0.725996452599824,-0.6901695813146244,-0.6929614385221009
94,0.0222656261612428,-0.6801084346636315,-0.6543576210409656,-0.6565944113793802
95,0.0223958345013671,-0.6318053042553545,-0.6170261509663765,-0.6186384080982631
96,0.0225260428414913,-0.5798794093817137,-0.5782144944282368,-0.5791837570020444
97,0.0226562511816155,-0.5243307883456045,-0.5379660015962769,-0.5383246414463216
98,0.0227864595217397,-0.47602761963443224,-0.4963327516040462,-0.4961593288550435
99,0.022916667861864,-0.43013960169823967,-0.45337952319403874,-0.4527900279487185
100,0.0230468762019882,-0.38183647128996273,-0.4091867491687528,-0.40832237621829215
101,0.0231770845421124,-0.3371560287412614,-0.36385210804522117,-0.3628646961364675
102,0.0233072928822367,-0.29368319988294406,-0.31749080788514983,-0.31652731634598574
103,0.0234375012223609,-0.25262552179960646,-0.2702344011817064,-0.2694222153016713
104,0.0235677095624851,-0.20552992847592377,-0.22222840834764407,-0.2216630451431194
105,0.0236979179026093,-0.1572267789161999,-0.1736288248184253,-0.17336521290505852
106,0.0238281262427336,-0.11375394048215884,-0.12459787900883022,-0.12464575365887937
107,0.0239583345828578,-0.0702810924723938,-0.07529935406622833,-0.0756230253597658
108,0.024088542922982,-0.023185515906228752,-0.025893875513653408,-0.026416276343965848
109,0.0242187512631062,0.029947956748832945,0.023465436590608006,0.022854870878967266
110,0.0243489596032305,0.1072330065776874,0.07263649663858082,0.07207088707684887
111,0.0244791679433547,0.20625448519928635,0.1316724963078275,0.12111259744957749
112,0.0246093762834789,0.18572564615761758,0.18811683527122458,0.16986127260510428
113,0.0247395846236032,0.1579513260638385,0.14881513404502905,0.21819873346643853
114,0.0248697929637274,0.22557574885346549,0.15402570349112496,0.26600759189921896
115,0.0250000013038516,0.25938795546041776,0.22223808830315747,0.3131716662025281
116,0.0251302096439758,0.29923805815626414,0.3359039460328241,0.35957646362191104
117,0.0252604179841001,0.3994671025896308,0.45417352026422886,0.405109545799035
118,0.0253906263242243,0.5069416568022761,0.5370121593986547,0.4811829874746498
119,0.0255208346643485,0.6011328051467456,0.5666430951756916,0.5231515892146213
120,0.0256510430044727,0.6144161727120285,0.5550150594642917,0.5495227812306687
121,0.025781251344597,0.5721509192411999,0.5345756465961835,0.5693141702902873
122,0.0259114596847212,0.5443765704202499,0.5388721281305795,0.5932081966219521
123,0.0260416680248454,0.5757736454036683,0.5843642142070987,0.6281650019435274
124,0.0261718763649696,0.662719303120303,0.6631133057851328,0.6743710077995072
125,0.0263020847050939,0.7738166217983147,0.7492583004871176,0.725771717152074
