,time,raw,gapsopq,sannpq
0,0.0100260421895655,0.11504314891575472,0.09853115586498569,0.1134052280043589
1,0.0101562505296897,0.06608861552672347,0.0488647922215449,0.06387090565830231
2,0.0102864588698139,0.015910222034773137,-0.0013180964278341656,0.014153849218367988
3,0.0104166672099382,-0.03304430776336174,-0.051817011278022684,-0.03562562973588762
4,0.0105468755500624,-0.08199883875846205,-0.10238915462945872,-0.08534671254674019
5,0.0106770838901866,-0.1334010947472622,-0.14846904288532511,-0.1348883858183549
6,0.0108072922303108,-0.1823556233484316,-0.1843108716851978,-0.1841297844654101
7,0.0109375005704351,-0.2325340252191402,-0.23456188063971786,-0.2329505144738632
8,0.0110677089105593,-0.27659309904504703,-0.2971103229951907,-0.2812309687554162
9,0.0111979172506835,-0.3267715009157567,-0.3595987148244069,-0.3288526998833903
10,0.0113281255908078,-0.3745021562473878,-0.4095478788929172,-0.3756987884616879
11,0.011458333930932,-0.4222328115790165,-0.4439742738851475,-0.4216540800706345
12,0.0115885422710562,-0.466291904556373,-0.47103701846581286,-0.4666054508280152
13,0.0117187506111804,-0.5140225598880016,-0.5029345960045716,-0.510442147485606
14,0.0118489589513047,-0.5593055069834497,-0.5461404743181894,-0.5530561174505766
15,0.0119791672914289,-0.6033645999608037,-0.5967554877253054,-0.5943423420186097
16,0.0121093756315531,-0.6437520922809902,-0.6442697995173309,-0.6341991146441414
17,0.0122395839716773,-0.6890350010735403,-0.6802582019650043,-0.6725283216739585
18,0.0123697923118016,-0.7294224933937269,-0.7049019452448336,-0.7092357302808117
19,0.0125000006519258,-0.7673622774777278,-0.7263722206237184,-0.7442311879559841
20,0.01263020899205,-0.7991827143654827,-0.7539915723730508,-0.7774287924734408
21,0.0127604173321743,-0.8358985677256013,-0.7908862954508644,-0.8087471702229597
22,0.0128906256722985,-0.8640474422590817,-0.8318831815650399,-0.8381097821109446
23,0.0130208340124227,-0.900763372224991,-0.8679563464005324,-0.8654450795599301
24,0.0131510423525469,-0.9191213372079458,-0.8933441554810257,-0.8906866039555701
25,0.0132812506926712,-0.9460462810175437,-0.9096254036226131,-0.913773159597902
26,0.0134114590327954,-0.9656281001185899,-0.923780873715651,-0.934648982568412
27,0.0135416673729196,-0.9852099192196362,-0.9421501309674145,-0.9532638210285819
28,0.0136718757130438,-0.9974485370063424,-0.9652775577727715,-0.9695730143328407
29,0.0138020840531681,-1.0133587937531139,-0.9876337727194221,-0.9835376258251354
30,0.0139322923932923,-1.0207019184616632,-1.0021434231767905,-0.9951245194980427
31,0.0140625007334165,-1.0268212656579143,-1.0057016226057,-1.0043063724584191
32,0.0141927090735408,-1.0243735574217312,-1.0013245062486562,-1.0110617181222494
33,0.014322917413665,-1.0268212656579143,-0.9954723020573368,-1.0153749925712459
34,0.0144531257537892,-1.0304928280121888,-0.9929321049485711,-1.0172365418157825
35,0.0145833340939134,-1.0268212656579143,-0.9933935033131516,-1.0166426101482953
36,0.0147135424340377,-1.0231497033036396,-0.9922625176138763,-1.0135953304341065
37,0.0148437507741619,-1.0231497033036396,-0.9847888471415301,-1.0081027044144342
38,0.0149739591142861,-1.0182542102254801,-0.9700528636801228,-1.0001785578342512
39,0.0151041674544103,-1.0170303561073886,-0.9516853508795828,-0.9898424915844467
40,0.0152343757945346,-1.006015592438774,-0.9349407668544768,-0.9771198364915892
41,0.0153645841346588,-0.9998962452425255,-0.9226168574923236,-0.9620415798493154
42,0.015494792474783,-0.9876576274558192,-0.9130628105833054,-0.944644263936062
43,0.0156250008149073,-0.9766428637872046,-0.9016929635191332,-0.9249699145149772
44,0.0157552091550315,-0.9595087529223415,-0.8846083354781092,-0.9030659665422099
45,0.0158854174951557,-0.9301361008765603,-0.8613820777203477,-0.878985129476178
46,0.0160156258352799,-0.900763372224991,-0.8349103225511469,-0.8527852387826115
47,0.0161458341754042,-0.8713906435734218,-0.8086578709450057,-0.8245291563798167
48,0.0162760425155284,-0.8322270053713268,-0.7836430620837186,-0.7942846552739743
49,0.0164062508556526,-0.7942872212873259,-0.7575623856066339,-0.7621242177791934
50,0.0165364591957768,-0.7538997289671393,-0.7266328066284212,-0.7281248532491124
51,0.0166666675359011,-0.7098406742926807,-0.688567407124365,-0.6923679826778072
52,0.0167968758760253,-0.6608861265400626,-0.6443078368817351,-0.6549392841453338
53,0.0169270842161495,-0.6119316170903399,-0.5972457859599288,-0.6159284515073418
54,0.0170572925562738,-0.5593055069834497,-0.550692877463803,-0.5754289717010319
55,0.017187500896398,-0.5115748516518185,-0.505666547436843,-0.5335379576641192
56,0.0173177092365222,-0.4601725956630199,-0.46067287744981955,-0.4903559635014557
57,0.0174479175766464,-0.41856124922474186,-0.4134974051866121,-0.44598672828828606
58,0.0175781259167707,-0.3757260103654793,-0.36344399114221854,-0.4005368813285361
59,0.0177083342568949,-0.33166695569101823,-0.31220983057480295,-0.3541157236323602
60,0.0178385425970191,-0.2814885538203086,-0.26276567957989355,-0.30683501894825366
61,0.0179687509371433,-0.2386533341124936,-0.21721153127821494,-0.25880868800374085
62,0.0180989592772676,-0.1933703870170465,-0.17532495714457305,-0.21015250472690475
63,0.0182291676173918,-0.1456397316854166,-0.13488201335693473,-0.1609838520102505
64,0.018359375957516,-0.09546132981470799,-0.09339218324016413,-0.11142144803073192
65,0.0184895842976402,-0.04650680121353861,-0.049821672901997384,-0.06158503026277596
66,0.0186197926377645,0.0,-0.004989509804006769,-0.01159505841370896
67,0.0187500009778887,0.04895452860116939,0.039551285971371475,0.038427576380883184
68,0.0188802093180129,0.10158064828378506,0.08313600409951795,0.08836186555430633
69,0.0190104176581372,0.1517590405787697,0.12677201741163496,0.13808697861455382
70,0.0191406259982614,0.19948971506184754,0.17248330186075833,0.1874825524968298
71,0.0192708343383856,0.24599651627538616,0.2217831667677425,0.23642900452419358
72,0.0194010426785098,0.2973987722641873,0.27449783467333916,0.2848078270836738
73,0.0195312510186341,0.3439055734777244,0.32882731308540286,0.3325018657528325
74,0.0196614593587583,0.3891885205731725,0.3825240419209035,0.37939559958497143
75,0.0197916676988825,0.43569532178670956,0.4342202863024341,0.4253754464763424
76,0.0199218760390067,0.48464983123643224,0.4838937255740631,0.4703300755373974
77,0.020052084379131,0.5311566324499694,0.5322056698877728,0.5141507007224027
78,0.0201822927192552,0.5715441247701559,0.5793480330426982,0.556731542826261
79,0.0203125010593794,0.6180509259836955,0.6243790462245535,0.5979714404358979
80,0.0204427093995037,0.6633339113820365,0.6655804766032306,0.6377762443519006
81,0.0205729177396279,0.706169111938406,0.7015309604132316,0.676057146861032
82,0.0207031260797521,0.7428849652985247,0.7320385514001162,0.7127249634485996
83,0.0208333344198763,0.7808247493825281,0.7582251676021406,0.7476887361355767
84,0.0209635427600006,0.818764533466529,0.7817461177697772,0.7808593142863227
85,0.0210937511001248,0.8518088244723728,0.8037876482513764,0.8121524077645809
86,0.021223959440249,0.8799576990058532,0.8246045006178008,0.8414898575851502
87,0.0213541677803732,0.9093304276574226,0.8438787702280784,0.8687996254207758
88,0.0214843761204975,0.936255371467018,0.8615162859018037,0.894015430869893
89,0.0216145844606217,0.9631803918824068,0.8781776118534572,0.9170757834865667
90,0.0217447928007459,0.9778667179052961,0.8950949752379956,0.9379226112369308
91,0.0218750011408702,0.9937769746520677,0.913320465671758,0.9565012589629294
92,0.0220052094809944,1.0145826478712054,0.932997688914039,0.9727623308538965
93,0.0221354178211186,1.0280451197760059,0.9532093164002736,0.9866641056941827
94,0.0222656261612428,1.0317167587360712,0.972487185922624,0.9981733538657819
95,0.0223958345013671,1.0366121752084374,0.9895663558359193,1.0072642957123104
96,0.0225260428414913,1.0390598834446205,1.0038165736254565,1.0139172491816089
97,0.0226562511816155,1.037836029326529,1.0303326986953756,1.0181179071350153
98,0.0227864595217397,1.0366121752084374,1.1691912219110734,1.019857405512368
99,0.022916667861864,1.0390598834446205,1.2105049403150034,1.019132755945577
100,0.0230468762019882,1.037836029326529,1.1374180776227631,1.0159471411597971
101,0.0231770845421124,1.0304928280121888,0.9982655501415375,1.0103098988558128
102,0.0233072928822367,1.0304928280121888,0.8742206129332633,1.0022360728952129
103,0.0234375012223609,1.0268212656579143,0.8298305009788893,0.9917456991273486
104,0.0235677095624851,1.021925849185548,0.87642219611528,0.9788635109868629
105,0.0236979179026093,1.0121349396350223,0.969019666757091,0.9636194442211636
106,0.0238281262427336,0.998672391124434,1.0365362071013395,0.9460495324299787
107,0.0239583345828578,0.9839860651015446,1.0255038317754306,0.926196447424998
108,0.024088542922982,0.9644042460004983,0.9308364525569989,0.9041093993265227
109,0.0242187512631062,0.8860769695963109,0.8118803083055025,0.6339930470023118
110,0.0243489596032305,0.581335034320679,0.6121483109863625,0.6568441463723624
