,time,raw,gapsopq,sannpq
0,0.0101634,-1.01221220703125,-0.9122778312945256,-0.9724720372353088
1,0.010424,-1.03139091796875,-0.9550007448512143,-1.0021216412308644
2,0.0106846,-1.0409802734375,-0.9698736637852248,-1.0220997967001113
3,0.0109452,-1.0473732421875,-0.9839387919040014,-1.0322218572422266
4,0.0112058,-1.04684052734375,-1.0080281878061037,-1.0323985405742506
5,0.0114664,-1.043111328125,-1.0122634495118104,-1.0226357706336777
6,0.011727,-1.03298916015625,-0.9811489267296751,-1.0030338428644416
7,0.0119876,-1.0095484375,-0.9448172518769653,-0.9737859119894373
8,0.0122482,-0.976518359375,-0.929234672352451,-0.9351758145595302
9,0.0125088,-0.928571484375,-0.9118146617065326,-0.8875752367470064
10,0.0127694,-0.8657078125,-0.8581016564168844,-0.8314401735762265
11,0.01303,-0.792189208984375,-0.7777200967998602,-0.7673066839355864
12,0.0132906,-0.7106794921875,-0.7085867940447684,-0.6957859810464363
13,0.0135512,-0.623842333984375,-0.6577852747608531,-0.6175589043072878
14,0.0138118,-0.53114501953125,-0.5938756779130107,-0.533369839610473
15,0.0140724,-0.434718505859375,-0.49840295478846725,-0.444020102347804
16,0.014333,-0.337226489257813,-0.3931670287573705,-0.3503608627844849
17,0.0145936,-0.238668969726563,-0.3049004725632715,-0.25328564798059316
18,0.0148542,-0.13744775390625,-0.22694459977246653,-0.15372239639520252
19,0.0151148,-0.0367592834472656,-0.1346868246349053,-0.05262509485042801
20,0.0153754,0.0633964477539063,-0.024892125340126598,0.04903508495946984
21,0.015636,0.163552185058594,0.08167544399601699,0.1502790840972818
22,0.0158966,0.261576928710938,0.17252870119174693,0.2501294681214357
23,0.0161572,0.355872485351563,0.25860987995223905,0.3476200313314917
24,0.0164178,0.4522990234375,0.35346705100137976,0.44180539605827773
25,0.0166784,0.54606181640625,0.45237094094608776,0.5317705536952466
26,0.016939,0.639824658203125,0.5409981197633237,0.6166402816705694
27,0.0171996,0.7287927734375,0.6158738918481454,0.6955882288781494
28,0.0174602,0.8097697265625,0.6856233045697212,0.7678455026818771
29,0.0177208,0.8822228515625,0.7553208996669145,0.8327086221314799
30,0.0179814,0.9418900390625,0.8194332968094462,0.8895467104641082
31,0.018242,0.985575,0.8712517027440883,0.9378078071194818
32,0.0185026,1.01594140625,0.911874311154334,0.9770241791414342
33,0.0187632,1.0356529296875,0.9463069354359503,1.0068167402497008
34,0.0190238,1.0441767578125,0.9751370579995462,1.0268986178613464
35,0.0192844,1.0505697265625,0.9943512411219768,1.037077715056816
36,0.019545,1.0500369140625,1.0014624402949932,1.0372582910266133
37,0.0198056,1.04684052734375,0.9979207463786232,1.0274416089271905
38,0.0200662,1.03725107421875,0.9856703502722864,1.0077255665163802
39,0.0203268,1.01487587890625,0.9643871909258337,0.978303379477172
40,0.0205874,0.9813130859375,0.9330141261456543,0.9394613716052097
41,0.020848,0.9333662109375,0.8920547258746199,0.8915758811178939
42,0.0211086,0.8699697265625,0.8430687975548701,0.8351094135270709
43,0.0213692,0.795918408203125,0.7868965479014448,0.770606096818479
44,0.0216298,0.7138759765625,0.7235004354480313,0.6986864644670359
45,0.0218904,0.62597333984375,0.6530572598271193,0.6200415420620401
46,0.022151,0.5332759765625,0.5762509464721846,0.5354263291865979
47,0.0224116,0.43791494140625,0.4936734212204239,0.44565278741908076
48,0.0226722,0.34042294921875,0.4057540488487303,0.3515822606622145
49,0.0229328,0.2418654296875,0.3133640844970658,0.2541173894482948
50,0.0231934,0.141709704589844,0.21791933848439296,0.1541936276729707
51,0.023454,0.041553973388671894,0.12072451128671235,0.052770433154007736
52,0.0237146,-0.0596672424316406,0.02262239299859412,-0.049177722506237254
53,0.0239752,-0.159290234375,-0.07557792609977199,-0.15067049652279235
54,0.0242358,-0.257314990234375,-0.17275130093778546,-0.25073101447565044
55,0.0244964,-0.352676025390625,-0.2678287461002491,-0.3483953122113542
56,0.024757,-0.449102587890625,-0.36024357150715464,-0.44272171923644077
57,0.0250176,-0.543398095703125,-0.44965361927485037,-0.5328000315503333
58,0.0252782,-0.636628173828125,-0.5353155435168071,-0.6177603415857787
59,0.0255388,-0.7255962890625,-0.6160333166384427,-0.6967815435554237
60,0.0257994,-0.8071060546875,-0.6907005708802116,-0.7690994441304316
61,0.02606,-0.8790263671875,-0.7586129044433386,-0.834014254954617
62,0.0263206,-0.93816083984375,-0.8191957932534966,-0.890897491455252
63,0.0265812,-0.98184580078125,-0.8717126646708423,-0.9391982738320173
64,0.0268418,-1.01167939453125,-0.9154517588333962,-0.9784488952029323
65,0.0271024,-1.03192373046875,-0.9500801800525845,-1.0082694878632825
66,0.027363,-1.0415130859375,-0.9756103555772054,-1.0283716946593733
67,0.0276236,-1.04843876953125,-0.992038687929217,-1.0385614889438903
68,0.0278842,-1.0473732421875,-0.999166555466806,-1.0387410790249396
69,0.0281448,-1.04364404296875,-0.9967792134542316,-1.0289097665195774
70,0.0284054,-1.033521875,-0.9848462707548257,-1.0091637933448165
71,0.028666,-1.01061396484375,-0.963472227693793,-0.9796952274358578
72,0.0289266,-0.97758388671875,-0.9327562846716825,-0.9407899231167371
73,0.0291872,-0.9301697265625,-0.8928270745586973,-0.8928245881557411
74,0.0294478,-0.86624052734375,-0.8440107141276987,-0.8362629924377221
75,0.0297084,-0.79272197265625,-0.7868908307742193,-0.7716512926121474
76,0.029969,-0.711744970703125,-0.7221942530447765,-0.6996125799895245
77,0.0302296,-0.623842333984375,-0.650663821970532,-0.6208408138324797
78,0.0304902,-0.531677783203125,-0.5730401087965655,-0.5360941634696664
79,0.0307508,-0.434718505859375,-0.4900902436437094,-0.4461877456021987
80,0.0310114,-0.338291967773438,-0.4025900089785362,-0.35198586879369687
81,0.031272,-0.240267211914063,-0.3112814726238091,-0.2543939181031457
82,0.0315326,-0.140111474609375,-0.21688753204615324,-0.15434985082713357
83,0.0317932,-0.0394230010986328,-0.12018482700338681,-0.0528153206751019
84,0.0320538,0.0617982177734375,-0.022063750514876645,0.04923346453824432
